rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8,Action
44111,41107,40553,40356,43636,38616,40039,41976,W. Pronation
43280,40948,40988,40948,44348,39763,39960,40316,W. Pronation
40909,40514,41107,40751,42964,40632,39684,38142,W. Pronation
39565,39960,40672,39960,40632,40553,39763,38340,W. Pronation
38854,39407,39960,39209,38537,40039,39802,39525,W. Pronation
38656,39209,39328,39012,37984,39684,39842,40158,W. Pronation
38893,39328,38933,39012,38616,39960,39802,40237,W. Pronation
39328,39565,38854,39091,38656,39802,39525,40197,W. Pronation
39644,39763,38893,39525,39209,39328,39328,39960,W. Pronation
39644,39960,39091,40000,40711,38972,39328,39842,W. Pronation
39644,40000,39486,40395,42846,39367,39486,39881,W. Pronation
39684,39921,39802,40276,41581,39960,39723,40158,W. Pronation
39802,39842,40000,40000,39130,40435,39921,40276,W. Pronation
39842,39644,40118,39605,38656,40672,39921,39960,W. Pronation
38972,39446,40276,39446,39328,40316,39684,39605,W. Pronation
37944,39525,40632,39644,40593,40079,39763,39407,W. Pronation
38972,39802,40553,39802,41107,40000,39802,39525,W. Pronation
40276,40118,40316,39921,39605,39802,39802,39842,W. Pronation
40593,40118,40118,39802,38577,39486,39684,39802,W. Pronation
40395,39960,39842,39644,39209,39091,39525,39684,W. Pronation
40158,39802,39842,39486,38142,39525,39684,39644,W. Pronation
39960,39842,39881,39723,37114,40276,39842,39842,W. Pronation
39802,40000,39881,40118,38340,40197,39802,40039,W. Pronation
39723,40000,39723,40356,40237,40197,39802,40079,W. Pronation
39723,40118,39525,40553,41541,39881,39802,40237,W. Pronation
39684,40039,39486,40276,43439,38893,39605,39960,W. Pronation
39723,39881,39565,39881,43952,39367,39684,39842,W. Pronation
39565,39723,39486,39328,41778,39407,39644,39723,W. Pronation
39012,39605,39644,39170,37312,38933,39486,39446,W. Pronation
38814,39723,40118,39644,32767,39209,39525,39565,W. Pronation
39130,39960,40276,39921,34308,39960,39684,39763,W. Pronation
